path_A,path_B,A_model,B_model,prompt,VQ,MQ,TA,Overall,fps_A,num_frames_A,fps_B,num_frames_B
videos/CogVideoX/Cog5B_00137.mp4,videos/opensora1.2/OpenSora1.2_00137.mp4,CogVideoX,opensora1.2,Close up shot of a table in the restaurant are filled with Chinese cuisine,A,A,same,A,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00138.mp4,videos/kling1.5/kling1.5_00138.mp4,CogVideoX,kling1.5,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,B,same,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00138.mp4,videos/tongyi/tongyi_00138.mp4,CogVideoX,tongyi,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,A,same,A,8.0,49.0,30.0,152.0
videos/CogVideoX/Cog5B_00138.mp4,videos/easyanimatev4/Easyanimatev4_00138.mp4,CogVideoX,easyanimatev4,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",A,A,B,A,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00138.mp4,videos/gen3/gen3_00138.mp4,CogVideoX,gen3,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,A,B,B,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00138.mp4,videos/vidu/vidu_00138.mp4,CogVideoX,vidu,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",A,A,same,A,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00138.mp4,videos/luma/luma_00138.mp4,CogVideoX,luma,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,B,A,B,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00138.mp4,videos/kling/kling_00138.mp4,CogVideoX,kling,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",A,B,same,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00138.mp4,videos/minimax/minimax_00138.mp4,CogVideoX,minimax,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,B,same,B,8.0,49.0,25.0,141.0
videos/CogVideoX/Cog5B_00138.mp4,videos/qingying/qingying_00138.mp4,CogVideoX,qingying,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,B,A,B,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00138.mp4,videos/luma1.6/luma1.6_00138.mp4,CogVideoX,luma1.6,"Close up shot of a plate of Kung Pao Chicken is steaming, looks delicious.",B,A,B,same,8.0,49.0,24.0,121.0
videos/CogVideoX/Cog5B_00210.mp4,videos/kling1.5/kling1.5_00210.mp4,CogVideoX,kling1.5,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",B,B,B,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00210.mp4,videos/kling/kling_00210.mp4,CogVideoX,kling,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",same,B,B,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00210.mp4,videos/gen3/gen3_00210.mp4,CogVideoX,gen3,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",B,B,B,B,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00210.mp4,videos/easyanimatev4/Easyanimatev4_00210.mp4,CogVideoX,easyanimatev4,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",same,same,A,A,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00210.mp4,videos/vidu/vidu_00210.mp4,CogVideoX,vidu,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",same,B,same,same,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00210.mp4,videos/luma/luma_00210.mp4,CogVideoX,luma,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",B,B,same,B,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00210.mp4,videos/qingying/qingying_00210.mp4,CogVideoX,qingying,"The camera captures a asian man in a workplace reacting to unfair treatment, showcasing the subtle expressions of frustration and injustice.",B,B,B,B,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00211.mp4,videos/kling/kling_00211.mp4,CogVideoX,kling,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,same,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00211.mp4,videos/qingying/qingying_00211.mp4,CogVideoX,qingying,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,same,same,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00211.mp4,videos/tongyi/tongyi_00211.mp4,CogVideoX,tongyi,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,B,8.0,49.0,30.0,152.0
videos/CogVideoX/Cog5B_00211.mp4,videos/vidu/vidu_00211.mp4,CogVideoX,vidu,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,same,same,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00211.mp4,videos/easyanimatev4/Easyanimatev4_00211.mp4,CogVideoX,easyanimatev4,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,same,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00211.mp4,videos/gen3/gen3_00211.mp4,CogVideoX,gen3,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,same,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00211.mp4,videos/minimax/minimax_00211.mp4,CogVideoX,minimax,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,same,same,8.0,49.0,25.0,141.0
videos/CogVideoX/Cog5B_00211.mp4,videos/luma/luma_00211.mp4,CogVideoX,luma,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,same,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00211.mp4,videos/kling1.5/kling1.5_00211.mp4,CogVideoX,kling1.5,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,same,same,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00211.mp4,videos/opensora1.2/OpenSora1.2_00211.mp4,CogVideoX,opensora1.2,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,same,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00211.mp4,videos/luma1.6/luma1.6_00211.mp4,CogVideoX,luma1.6,"The camera films a group of asian teenagers playing table tennis on an outdoor court, highlighting their energy, agility, and team dynamics.",same,same,A,A,8.0,49.0,24.0,121.0
videos/CogVideoX/Cog5B_00212.mp4,videos/gen3/gen3_00212.mp4,CogVideoX,gen3,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,same,A,same,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00212.mp4,videos/kling/kling_00212.mp4,CogVideoX,kling,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,B,A,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00212.mp4,videos/vidu/vidu_00212.mp4,CogVideoX,vidu,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,same,A,same,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00212.mp4,videos/easyanimatev4/Easyanimatev4_00212.mp4,CogVideoX,easyanimatev4,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,same,A,A,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00212.mp4,videos/opensora1.2/OpenSora1.2_00212.mp4,CogVideoX,opensora1.2,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,B,A,B,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00212.mp4,videos/luma/luma_00212.mp4,CogVideoX,luma,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,same,A,A,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00212.mp4,videos/qingying/qingying_00212.mp4,CogVideoX,qingying,"The camera captures a 10-year-old African girl and an 40-year-old japanese man walking together in a park, showcasing the contrast in their gait, posture, and pace.",same,same,A,same,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00213.mp4,videos/gen3/gen3_00213.mp4,CogVideoX,gen3,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,B,B,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00213.mp4,videos/minimax/minimax_00213.mp4,CogVideoX,minimax,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,B,same,8.0,49.0,25.0,141.0
videos/CogVideoX/Cog5B_00213.mp4,videos/tongyi/tongyi_00213.mp4,CogVideoX,tongyi,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",B,same,A,same,8.0,49.0,30.0,152.0
videos/CogVideoX/Cog5B_00213.mp4,videos/qingying/qingying_00213.mp4,CogVideoX,qingying,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,B,same,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00213.mp4,videos/easyanimatev4/Easyanimatev4_00213.mp4,CogVideoX,easyanimatev4,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,A,same,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00213.mp4,videos/kling1.5/kling1.5_00213.mp4,CogVideoX,kling1.5,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,B,same,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00213.mp4,videos/kling/kling_00213.mp4,CogVideoX,kling,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,B,same,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00213.mp4,videos/luma/luma_00213.mp4,CogVideoX,luma,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,A,B,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00213.mp4,videos/vidu/vidu_00213.mp4,CogVideoX,vidu,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,B,B,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00213.mp4,videos/opensora1.2/OpenSora1.2_00213.mp4,CogVideoX,opensora1.2,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,A,same,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00213.mp4,videos/luma1.6/luma1.6_00213.mp4,CogVideoX,luma1.6,"The camera circles around a chinese woman dancer, capturing the fluidity of their movements and the contrast between their dynamic motion and the stationary environment.",same,same,same,same,8.0,49.0,24.0,121.0
videos/CogVideoX/Cog5B_00214.mp4,videos/vidu/vidu_00214.mp4,CogVideoX,vidu,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",A,A,A,same,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00214.mp4,videos/qingying/qingying_00214.mp4,CogVideoX,qingying,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",A,same,A,A,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00214.mp4,videos/gen3/gen3_00214.mp4,CogVideoX,gen3,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",B,same,A,B,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00214.mp4,videos/minimax/minimax_00214.mp4,CogVideoX,minimax,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",A,B,A,B,8.0,49.0,25.0,141.0
videos/CogVideoX/Cog5B_00214.mp4,videos/kling/kling_00214.mp4,CogVideoX,kling,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",A,B,A,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00214.mp4,videos/luma/luma_00214.mp4,CogVideoX,luma,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",B,same,A,same,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00214.mp4,videos/opensora1.2/OpenSora1.2_00214.mp4,CogVideoX,opensora1.2,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",A,same,A,same,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00214.mp4,videos/luma1.6/luma1.6_00214.mp4,CogVideoX,luma1.6,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",B,same,same,same,8.0,49.0,24.0,121.0
videos/CogVideoX/Cog5B_00214.mp4,videos/easyanimatev4/Easyanimatev4_00214.mp4,CogVideoX,easyanimatev4,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",A,same,A,A,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00214.mp4,videos/kling1.5/kling1.5_00214.mp4,CogVideoX,kling1.5,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",B,B,A,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00214.mp4,videos/tongyi/tongyi_00214.mp4,CogVideoX,tongyi,"A static camera records a person entering a room through one door and exiting through another, capturing the entire sequence from entry to exit without cuts.",B,B,A,B,8.0,49.0,30.0,152.0
videos/CogVideoX/Cog5B_00215.mp4,videos/luma/luma_00215.mp4,CogVideoX,luma,"The camera focuses on a character’s hands assembling a mechanical model with speed and precision. The rapid and exact hand movements are closely followed by the camera, ending with a shot of the completed model.",same,same,A,same,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00215.mp4,videos/easyanimatev4/Easyanimatev4_00215.mp4,CogVideoX,easyanimatev4,"The camera focuses on a character’s hands assembling a mechanical model with speed and precision. The rapid and exact hand movements are closely followed by the camera, ending with a shot of the completed model.",same,same,A,same,8.0,49.0,24.0,144.0
videos/CogVideoX/Cog5B_00215.mp4,videos/kling1.5/kling1.5_00215.mp4,CogVideoX,kling1.5,"The camera focuses on a character’s hands assembling a mechanical model with speed and precision. The rapid and exact hand movements are closely followed by the camera, ending with a shot of the completed model.",same,same,B,B,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00215.mp4,videos/vidu/vidu_00215.mp4,CogVideoX,vidu,"The camera focuses on a character’s hands assembling a mechanical model with speed and precision. The rapid and exact hand movements are closely followed by the camera, ending with a shot of the completed model.",same,same,A,same,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00215.mp4,videos/kling/kling_00215.mp4,CogVideoX,kling,"The camera focuses on a character’s hands assembling a mechanical model with speed and precision. The rapid and exact hand movements are closely followed by the camera, ending with a shot of the completed model.",same,same,A,same,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00216.mp4,videos/luma1.6/luma1.6_00216.mp4,CogVideoX,luma1.6,A cute Korean male star is making sushi in the forest,same,A,B,same,8.0,49.0,24.0,121.0
videos/CogVideoX/Cog5B_00216.mp4,videos/gen3/gen3_00216.mp4,CogVideoX,gen3,A cute Korean male star is making sushi in the forest,same,same,same,A,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00216.mp4,videos/opensora1.2/OpenSora1.2_00216.mp4,CogVideoX,opensora1.2,A cute Korean male star is making sushi in the forest,same,same,same,A,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00216.mp4,videos/vidu/vidu_00216.mp4,CogVideoX,vidu,A cute Korean male star is making sushi in the forest,same,A,same,B,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00217.mp4,videos/gen3/gen3_00217.mp4,CogVideoX,gen3,A cute Japanese actress is cooking in her room,same,same,same,A,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00217.mp4,videos/luma/luma_00217.mp4,CogVideoX,luma,A cute Japanese actress is cooking in her room,same,same,same,same,8.0,49.0,24.0,126.0
videos/CogVideoX/Cog5B_00217.mp4,videos/qingying/qingying_00217.mp4,CogVideoX,qingying,A cute Japanese actress is cooking in her room,same,same,A,same,8.0,49.0,16.0,96.0
videos/CogVideoX/Cog5B_00217.mp4,videos/vidu/vidu_00217.mp4,CogVideoX,vidu,A cute Japanese actress is cooking in her room,same,same,same,same,8.0,49.0,16.0,60.0
videos/CogVideoX/Cog5B_00217.mp4,videos/luma1.6/luma1.6_00217.mp4,CogVideoX,luma1.6,A cute Japanese actress is cooking in her room,same,same,B,same,8.0,49.0,24.0,121.0
videos/CogVideoX/Cog5B_00217.mp4,videos/opensora1.2/OpenSora1.2_00217.mp4,CogVideoX,opensora1.2,A cute Japanese actress is cooking in her room,same,same,same,same,8.0,49.0,24.0,102.0
videos/CogVideoX/Cog5B_00218.mp4,videos/minimax/minimax_00218.mp4,CogVideoX,minimax,"A group of Caribbean dancers performing at a carnival, wearing colorful costumes with feathers and sequins. The camera follows their energetic dance moves and the lively music.",same,same,same,same,8.0,49.0,25.0,141.0
videos/CogVideoX/Cog5B_00218.mp4,videos/kling/kling_00218.mp4,CogVideoX,kling,"A group of Caribbean dancers performing at a carnival, wearing colorful costumes with feathers and sequins. The camera follows their energetic dance moves and the lively music.",same,same,A,same,8.0,49.0,30.0,153.0
videos/CogVideoX/Cog5B_00218.mp4,videos/gen3/gen3_00218.mp4,CogVideoX,gen3,"A group of Caribbean dancers performing at a carnival, wearing colorful costumes with feathers and sequins. The camera follows their energetic dance moves and the lively music.",same,same,A,same,8.0,49.0,24.0,128.0
videos/CogVideoX/Cog5B_00218.mp4,videos/kling1.5/kling1.5_00218.mp4,CogVideoX,kling1.5,"A group of Caribbean dancers performing at a carnival, wearing colorful costumes with feathers and sequins. The camera follows their energetic dance moves and the lively music.",same,same,same,same,8.0,49.0,30.0,153.0
